alloy,curve,lmp,stress_mpa,source_file,page,method,extracted_on
Centralloy G 4852,average,29.78964376995948,12.625161181641335,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.815464652652057,12.501016669497806,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.841131796967613,12.37817513151318,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.86664555535811,12.256626159856447,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.892006280275528,12.136359356183373,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.917214324171834,12.01736433376903,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.942270039498997,11.899630719586055,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.967173778708993,11.783148156329114,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,29.991925894253793,11.667906304386284,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.016526738585366,11.553894843758147,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.040976664155686,11.441103475925221,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.065276023416722,11.329521925664295,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.089425168820444,11.219139942814857,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.11342445281883,11.109947303995543,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.13727422786384,11.00193381427217,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.160974846407463,10.895089308777461,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.184526660901653,10.789403654283232,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.207930023798394,10.684866750726268,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.231185287549646,10.581468532687836,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.25429280460739,10.47919897082823,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.27725292742359,10.378048073276519,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.300066008450223,10.27800588697668,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.32273240013926,10.179062498990437,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.345252454942667,10.081208037757731,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.367626525312424,9.984432674315547,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.389854963700493,9.888726623475655,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.411938122558855,9.794080144961935,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.433876354339475,9.700483544508451,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.455670011494323,9.607927174918087,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.477319446475377,9.516401437083557,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.498825011734603,9.425896780970344,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.520187059723973,9.336403706563134,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.54140594289546,9.247912764776,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.562482013701036,9.16041455832703,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.583415624592668,9.0738997425783,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.60420712802234,8.98835902634152,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.624856876442003,8.90378317265031,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.645365222303642,8.820162999499754,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.66573251805923,8.73748938055349,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.68595911616073,8.655753245819657,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.70604536906012,8.574945582295749,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.725991629209368,8.495057434583194,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.74579824906045,8.41607990547255,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.76546558106533,8.338004156499549,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.784993977675988,8.260821408472868,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.804383791344385,8.184522941974137,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.823635374522503,8.109100097830847,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.842749079662305,8.034544277562745,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.861725259215767,7.960846943802196,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.88056426563486,7.887999620689469,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.899266451371556,7.815993894242928,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.917832168877823,7.744821412705362,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.936261770605636,7.6744738868664495,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.954555609006963,7.604943090362452,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.97271403653378,7.536220859953208,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,30.990737405638054,7.468299095777308,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.008626068771758,7.401169761585868,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.026380378386865,7.334824884955421,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.044000686935345,7.269256557480545,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.061487346869168,7.204456934946695,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.078840710640307,7.140418237483714,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.096061130700733,7.0771327497006284,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.113148959502418,7.014592820802131,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.130104549497332,6.952790864687351,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.14692825313745,6.891719360031368,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.16362042287474,6.83137085034982,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.180181411161175,6.77173794404733,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.196611570448724,6.7128133144499875,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.21291125318936,6.654589699822478,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.229080811835054,6.597059903370348,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.24512059883778,6.540216793227657,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.261030966649507,6.48405330243068,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.276812267722207,6.428562428877977,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.29246485450785,6.37373723527729,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.307989079458405,6.319570849079719,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.32338529502585,6.266056462401469,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.338653853662155,6.213187331933749,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.353795107819288,6.160956778841094,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.368809409949222,6.109358188648557,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.383697112503928,6.058385011118195,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.39845856793538,6.008030760115133,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.413094128695548,5.958289013463649,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.4276041472364,5.909153412793655,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.44198897600991,5.860617663377932,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.45624896746805,5.812675533960453,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.47038447406279,5.765320856576105,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.484395848246102,5.718547526362347,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.498283442469962,5.672349501362819,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.512047609186336,5.626720802323539,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.525688700847194,5.581655512481895,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.53920706990451,5.537147777348719,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.552603068810257,5.493191804483758,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.565877050016404,5.449781863264967,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.57902936597492,5.406912284651771,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.592060369137783,5.364577460942757,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.604970411956963,5.322771845527907,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.617759846884425,5.2814899526358055,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.63042902637215,5.240726357076095,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.642978302872102,5.2004756939773005,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.655408028836252,5.1607326585205575,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.667718556716576,5.121492005669245,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.679910238965043,5.082748549894977,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.691983428033623,5.044497164900096,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.70393847637429,5.0067327833369815,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.715775736439017,4.969450396524437,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.72749556067977,4.932645054161293,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.739098301548527,4.89631186403761,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.750584311497256,4.860445991743587,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.761953942977925,4.825042660376481,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.773207548442507,4.790097150245798,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.784345480342978,4.755604798576814,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.79536809113131,4.7215609992128496,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.806275733259465,4.6879612023163695,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.81706875917942,4.654800914069166,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.82774752134315,4.622075696371827,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.838312372202623,4.5897811665427195,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.84876366420981,4.55791299701661,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.85910174981668,4.526466915043198,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.86932698147521,4.495438702385715,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.879439711637367,4.464824195019784,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.889440292755125,4.434619282832701,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.899329077280456,4.404819909323401,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.909106417665328,4.3754220713031335,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.918772666361715,4.34642181859722,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.928328175821587,4.317815253747874,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.937773298496918,4.289598531718409,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.947108386839677,4.26176785959889,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.956333793301834,4.234319496313458,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.965449870335362,4.2072497523294645,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.974456970392236,4.180554989368561,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.98335544592442,4.154231620119968,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,31.992145649383893,4.128276107955945,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.000827933222624,4.102684966649783,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.00940264989258,4.077454760096329,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.017870151845734,4.052582102035264,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.02623079153406,4.028063655777243,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.03448492140953,4.003896133933104,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.042632893924115,3.9800762981461917,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.05067506152979,3.956600958828035,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.05861177667851,3.933466974897437,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.06644339182227,3.910671253523194,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.07417025941302,3.8882107498704874,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.081792731902745,3.8660824668511924,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.08931116174341,3.844283454878133,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.096725901386996,3.822810811623522,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.10403730328546,3.8016616817815696,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.11124571989078,3.7808332568356073,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.118351503654935,3.760322774829628,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.12535500702989,3.740127520144555,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.132256582467605,3.720244823279253,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.13905658242007,3.7006720606364727,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.14575535933925,3.68140665431385,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.15235326567711,3.66244607190005,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.15885065388562,3.6437878262762395,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.16524787641677,3.6254294754229717,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.171545285722516,3.6073686222326464,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.177743234254834,3.589602914327666,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.183842074465694,3.572130043884382,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.18984215880706,3.5549477474630127,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.19574383973092,3.5380538058436515,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.20154746968923,3.521446043868458,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.207253401133976,3.50512233029022,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.21286198651711,3.489080577627366,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.218373578290624,3.473318742025622,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.22378852890647,3.4578348231263742,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.229107190816634,3.442626863941942,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.23432991647309,3.4276929507378715,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.239457058327794,3.4130312129223643,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.24448896883273,3.398639822943024,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.249426000439854,3.3845169961910404,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.25426850560116,3.37066099091296,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.2590168367686,3.3570701081301846,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.26367134639416,3.3437426915663653,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.2682323869298,3.3306771275827973,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.272700310827496,3.3178718451220353,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.27707547053922,3.305325315659823,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.28135821851695,3.2930360531655447,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.28554890721264,3.2810026140712973,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.289647889078275,3.2692235972498347,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.29365551656582,3.2576976440014693,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.29757214212725,3.246423438050147,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.30139811821454,3.2353997055488506,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.30513379727966,3.2246252150945325,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.30877953177457,3.214098777752721,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.31233567415126,3.203819247092025,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.31580257686168,3.1937855192286904,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.31918059235782,3.1839965328814364,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.32247007309164,3.174451269436744,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.325671371515114,3.1651487530248046,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.32878484008022,3.1560880506063373,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.331810831238926,3.147268272070528,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.33474969744319,3.1386885703442067,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.337601791145005,3.1303481415126067,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.34036746479634,3.1222462249518497,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.343047070849146,3.114382103473428,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.34564096175541,3.1067551034809235,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.3481494899671,3.09936459513919,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.35057300793619,3.09220999255629,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.35291186811465,3.0852907539784096,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.355166422954454,3.078606381998024,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.357337024907565,3.072156423775631,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.35942402642596,3.06594047127528,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.361427779961616,3.0599581615142086,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.363348637966496,3.0542091768269084,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.36518695289257,3.048693245143872,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.36694307719182,3.043410140285415,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.368617363316204,3.038359682270816,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37021016371771,3.033541737643167,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37172183084829,3.028956219810234,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37315271715993,3.024603089401753,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37450317510459,3.0204823546434256,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37577355713426,3.0165940717480635,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37696421570089,3.0129383453242444,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37807550325646,3.009515328802869,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.37910777225295,3.006325224882053,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38006137514231,3.003368285990727,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.380936664376534,3.0006448147714444,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38173399240759,2.9981551645827746,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38245371168743,2.995899740021794,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38309617466805,2.9938789974671143,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.383661733801404,2.9920934456429746,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38415074153948,2.99054364620486,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38456355033423,2.989230214347169,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.384900512637635,2.9881538194335135,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.385161980901664,2.9873151856501257,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.3853483075783,2.9867150926830064,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.3854598451195,2.986354376419364,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,average,32.38549694597724,2.9862339296739404,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.33011426548331,43.37931854708155,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.354603273419404,43.11383590308412,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.379293183787148,42.84765341269232,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.404181992320893,42.58080441466625,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.429267694755005,42.31332214492791,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.454548286823844,42.045239729992645,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.480021764261767,41.776590180472574,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.505686122803144,41.50740638465455,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.53153935818233,41.23772110215324,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.557579466133692,40.967566957642184,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.58380444239158,40.696976434662616,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.61021228269036,40.4259818695137,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.636800982764395,40.15461544522341,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.663568538348045,39.88290918560303,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.690512945175676,39.61089494938611,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.717632198981633,39.33860442445296,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.744924295500294,39.06606912214245,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.772387230466013,38.793320371651866,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.80001899961315,38.52038931452627,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.82781759867607,38.247306899238815,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.855781023389127,37.97410387586214,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.883907269486688,37.70081079083335,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.912194332703113,37.42745798181221,WST_G_4852_161109.pdf,6,vector,2026-09-07
Centralloy G 4852,minimum,25.940640208772763,37.154075572634376,WST_G_4852_161109.pdf,6,vector,2026-09-07
